# script: Chirp_sweep_log.py
# csv_file: data/chirp_sweep_2026-07-20_14-24-20.csv
# samplerate: 48000
# amplitude: 1.0
# output_device: Externe Kopfhörer
# port: /dev/cu.usbserial-1110
# baud: 115200
# sweep: {"f0": 20.0, "f1": 20000.0, "duration_s": 40.0, "type": "log"}
# run_timestamp_local: 2026-07-20T14:24:22.190447+02:00
wall_clock,t_rel_s,f_inst_hz,arduino_t_ms,p2p_0,rms_0,vmax_0,vmin_0,p2p_1,rms_1,vmax_1,vmin_1
2026-07-20T14:24:32.665920+02:00,10.360,119.69,10897,28.0,9.36,292.0,264.0,23.0,7.28,307.0,284.0
2026-07-20T14:24:32.687434+02:00,10.382,120.13,10919,27.0,8.91,291.0,264.0,21.0,6.88,305.0,284.0
2026-07-20T14:24:32.709925+02:00,10.404,120.60,10941,27.0,9.01,292.0,265.0,22.0,7.01,307.0,285.0
2026-07-20T14:24:32.730492+02:00,10.425,121.03,10962,26.0,8.48,291.0,265.0,21.0,6.63,306.0,285.0
2026-07-20T14:24:32.752885+02:00,10.447,121.50,10984,29.0,9.07,293.0,264.0,23.0,7.18,307.0,284.0
2026-07-20T14:24:32.774493+02:00,10.469,121.95,11006,30.0,9.72,294.0,264.0,23.0,7.54,308.0,285.0
2026-07-20T14:24:32.796927+02:00,10.491,122.43,11028,27.0,8.48,291.0,264.0,22.0,6.62,306.0,284.0
2026-07-20T14:24:32.817555+02:00,10.512,122.86,11049,26.0,8.19,291.0,265.0,21.0,6.42,306.0,285.0
2026-07-20T14:24:32.839824+02:00,10.534,123.34,11071,23.0,7.74,290.0,267.0,19.0,6.03,305.0,286.0
2026-07-20T14:24:32.862677+02:00,10.557,123.82,11094,25.0,7.78,292.0,267.0,21.0,6.03,307.0,286.0
2026-07-20T14:24:32.887532+02:00,10.582,124.36,11116,22.0,6.99,289.0,267.0,17.0,5.46,304.0,287.0
2026-07-20T14:24:32.907711+02:00,10.602,124.79,11138,22.0,7.07,290.0,268.0,18.0,5.55,305.0,287.0
2026-07-20T14:24:32.928185+02:00,10.623,125.23,11160,19.0,6.2,288.0,269.0,15.0,4.78,303.0,288.0
2026-07-20T14:24:32.950587+02:00,10.645,125.72,11182,22.0,6.56,289.0,267.0,17.0,5.21,304.0,287.0
2026-07-20T14:24:32.972126+02:00,10.666,126.19,11204,22.0,6.99,288.0,266.0,18.0,5.46,304.0,286.0
2026-07-20T14:24:32.995113+02:00,10.689,126.69,11226,21.0,6.66,289.0,268.0,17.0,5.16,304.0,287.0
2026-07-20T14:24:33.015074+02:00,10.709,127.13,11247,20.0,6.37,289.0,269.0,16.0,4.9,304.0,288.0
2026-07-20T14:24:33.037756+02:00,10.732,127.63,11269,20.0,5.54,288.0,268.0,15.0,4.22,303.0,288.0
2026-07-20T14:24:33.059270+02:00,10.754,128.10,11291,21.0,6.25,288.0,267.0,15.0,4.78,302.0,287.0
2026-07-20T14:24:33.081590+02:00,10.776,128.60,11313,18.0,5.12,287.0,269.0,14.0,4.06,302.0,288.0
2026-07-20T14:24:33.106389+02:00,10.801,129.15,11334,17.0,4.97,287.0,270.0,13.0,3.8,302.0,289.0
2026-07-20T14:24:33.124566+02:00,10.819,129.55,11356,16.0,5.07,286.0,270.0,13.0,3.93,302.0,289.0
2026-07-20T14:24:33.149272+02:00,10.844,130.11,11378,16.0,4.35,285.0,269.0,12.0,3.36,300.0,288.0
2026-07-20T14:24:33.168707+02:00,10.863,130.54,11400,12.0,3.66,284.0,272.0,9.0,2.83,300.0,291.0
2026-07-20T14:24:33.190039+02:00,10.884,131.03,11422,14.0,3.94,285.0,271.0,11.0,3.08,301.0,290.0
2026-07-20T14:24:33.211734+02:00,10.906,131.52,11443,12.0,3.3,285.0,273.0,9.0,2.55,300.0,291.0
2026-07-20T14:24:33.232207+02:00,10.927,131.98,11464,14.0,3.63,284.0,270.0,11.0,2.94,300.0,289.0
2026-07-20T14:24:33.254734+02:00,10.949,132.50,11486,13.0,3.78,285.0,272.0,11.0,3.07,301.0,290.0
2026-07-20T14:24:33.276255+02:00,10.971,132.99,11508,14.0,3.73,286.0,272.0,12.0,2.94,302.0,290.0
2026-07-20T14:24:33.298710+02:00,10.993,133.51,11530,15.0,4.15,286.0,271.0,12.0,3.24,301.0,289.0
2026-07-20T14:24:33.319357+02:00,11.014,133.99,11551,15.0,4.43,285.0,270.0,12.0,3.51,301.0,289.0
2026-07-20T14:24:33.344641+02:00,11.039,134.57,11573,15.0,4.53,286.0,271.0,12.0,3.66,302.0,290.0
2026-07-20T14:24:33.363204+02:00,11.058,135.00,11595,17.0,4.86,287.0,270.0,13.0,3.8,302.0,289.0
2026-07-20T14:24:33.385975+02:00,11.080,135.54,11617,14.0,4.31,286.0,272.0,10.0,3.27,301.0,291.0
2026-07-20T14:24:33.407357+02:00,11.102,136.04,11639,16.0,5.19,287.0,271.0,13.0,4.13,302.0,289.0
2026-07-20T14:24:33.428937+02:00,11.123,136.55,11660,16.0,4.96,286.0,270.0,12.0,3.92,301.0,289.0
2026-07-20T14:24:33.449379+02:00,11.144,137.03,11681,16.0,5.24,286.0,270.0,13.0,4.07,302.0,289.0
2026-07-20T14:24:33.471878+02:00,11.166,137.56,11703,16.0,4.71,287.0,271.0,13.0,3.74,303.0,290.0
2026-07-20T14:24:33.493431+02:00,11.188,138.07,11725,14.0,4.34,286.0,272.0,11.0,3.33,302.0,291.0
2026-07-20T14:24:33.515766+02:00,11.210,138.61,11747,13.0,3.9,284.0,271.0,10.0,3.09,300.0,290.0
2026-07-20T14:24:33.536472+02:00,11.231,139.10,11768,11.0,2.93,283.0,272.0,8.0,2.3,299.0,291.0
2026-07-20T14:24:33.558826+02:00,11.253,139.64,11790,11.0,2.82,285.0,274.0,9.0,2.18,301.0,292.0
2026-07-20T14:24:33.580540+02:00,11.275,140.17,11812,11.0,2.73,284.0,273.0,8.0,2.1,300.0,292.0
2026-07-20T14:24:33.602758+02:00,11.297,140.71,11834,6.0,1.63,281.0,275.0,6.0,1.36,299.0,293.0
2026-07-20T14:24:33.623432+02:00,11.318,141.21,11855,5.0,1.55,281.0,276.0,5.0,1.28,298.0,293.0
2026-07-20T14:24:33.645926+02:00,11.340,141.76,11877,4.0,1.06,280.0,276.0,3.0,0.9,297.0,294.0
2026-07-20T14:24:33.667411+02:00,11.362,142.29,11899,6.0,1.74,281.0,275.0,5.0,1.32,298.0,293.0
2026-07-20T14:24:33.690816+02:00,11.385,142.86,11921,6.0,1.48,281.0,275.0,4.0,1.18,297.0,293.0
2026-07-20T14:24:33.710495+02:00,11.405,143.35,11942,7.0,2.17,281.0,274.0,6.0,1.64,298.0,292.0
2026-07-20T14:24:33.733235+02:00,11.428,143.91,11964,9.0,2.36,284.0,275.0,7.0,1.85,300.0,293.0
2026-07-20T14:24:33.754463+02:00,11.449,144.44,11986,9.0,2.78,283.0,274.0,7.0,2.09,299.0,292.0
2026-07-20T14:24:33.777946+02:00,11.472,145.03,12008,10.0,3.0,284.0,274.0,8.0,2.33,300.0,292.0
2026-07-20T14:24:33.798964+02:00,11.493,145.55,12030,10.0,2.8,284.0,274.0,7.0,2.18,299.0,292.0
2026-07-20T14:24:33.823289+02:00,11.518,146.17,12051,11.0,3.37,284.0,273.0,9.0,2.51,300.0,291.0
2026-07-20T14:24:33.840601+02:00,11.535,146.61,12072,17.0,4.11,289.0,272.0,12.0,3.23,303.0,291.0
2026-07-20T14:24:33.862979+02:00,11.557,147.17,12094,12.0,3.75,285.0,273.0,10.0,2.93,301.0,291.0
2026-07-20T14:24:33.890421+02:00,11.585,147.87,12116,17.0,4.37,288.0,271.0,12.0,3.28,302.0,290.0
2026-07-20T14:24:33.907213+02:00,11.602,148.30,12138,16.0,4.58,287.0,271.0,12.0,3.53,302.0,290.0
2026-07-20T14:24:33.929628+02:00,11.624,148.88,12161,16.0,4.53,286.0,270.0,13.0,3.47,302.0,289.0
2026-07-20T14:24:33.951325+02:00,11.646,149.44,12183,16.0,4.65,287.0,271.0,13.0,3.6,302.0,289.0
2026-07-20T14:24:33.974150+02:00,11.668,150.03,12205,18.0,4.9,288.0,270.0,14.0,3.83,303.0,289.0
2026-07-20T14:24:33.995136+02:00,11.689,150.57,12227,16.0,4.58,287.0,271.0,12.0,3.49,302.0,290.0
2026-07-20T14:24:34.017749+02:00,11.712,151.16,12249,16.0,4.72,287.0,271.0,12.0,3.58,302.0,290.0
2026-07-20T14:24:34.039064+02:00,11.733,151.72,12270,15.0,4.82,286.0,271.0,12.0,3.73,302.0,290.0
2026-07-20T14:24:34.060594+02:00,11.755,152.28,12292,17.0,5.01,286.0,269.0,14.0,3.91,302.0,288.0
2026-07-20T14:24:34.081996+02:00,11.776,152.85,12314,17.0,5.27,287.0,270.0,13.0,4.15,302.0,289.0
2026-07-20T14:24:34.104636+02:00,11.799,153.45,12336,15.0,4.98,287.0,272.0,11.0,3.78,302.0,291.0
2026-07-20T14:24:34.125155+02:00,11.819,153.99,12357,16.0,5.09,286.0,270.0,13.0,4.02,302.0,289.0
2026-07-20T14:24:34.147740+02:00,11.842,154.59,12379,15.0,4.69,286.0,271.0,12.0,3.64,302.0,290.0
2026-07-20T14:24:34.169385+02:00,11.864,155.17,12401,16.0,4.8,286.0,270.0,12.0,3.69,301.0,289.0
2026-07-20T14:24:34.192014+02:00,11.886,155.78,12423,16.0,4.85,288.0,272.0,13.0,3.77,303.0,290.0
2026-07-20T14:24:34.213212+02:00,11.908,156.35,12445,16.0,4.76,286.0,270.0,13.0,3.75,302.0,289.0
2026-07-20T14:24:34.235731+02:00,11.930,156.96,12466,15.0,4.33,286.0,271.0,12.0,3.32,301.0,289.0
2026-07-20T14:24:34.255208+02:00,11.950,157.49,12487,19.0,4.98,288.0,269.0,15.0,3.86,303.0,288.0
2026-07-20T14:24:34.277920+02:00,11.972,158.11,12509,15.0,4.36,286.0,271.0,12.0,3.42,302.0,290.0
2026-07-20T14:24:34.299270+02:00,11.994,158.69,12531,13.0,3.69,284.0,271.0,10.0,2.83,300.0,290.0
2026-07-20T14:24:34.321564+02:00,12.016,159.30,12553,15.0,3.97,287.0,272.0,12.0,3.13,302.0,290.0
2026-07-20T14:24:34.342322+02:00,12.037,159.87,12574,13.0,3.97,286.0,273.0,11.0,3.14,302.0,291.0
2026-07-20T14:24:34.364630+02:00,12.059,160.49,12596,13.0,3.32,285.0,272.0,10.0,2.53,301.0,291.0
2026-07-20T14:24:34.386174+02:00,12.080,161.09,12618,9.0,2.82,283.0,274.0,8.0,2.13,300.0,292.0
2026-07-20T14:24:34.408714+02:00,12.103,161.72,12640,10.0,3.1,284.0,274.0,8.0,2.55,300.0,292.0
2026-07-20T14:24:34.433590+02:00,12.128,162.41,12661,12.0,3.34,285.0,273.0,9.0,2.63,300.0,291.0
2026-07-20T14:24:34.451932+02:00,12.146,162.93,12683,10.0,3.03,283.0,273.0,9.0,2.41,300.0,291.0
2026-07-20T14:24:34.478704+02:00,12.173,163.69,12705,12.0,3.33,283.0,271.0,9.0,2.56,299.0,290.0
2026-07-20T14:24:34.495732+02:00,12.190,164.17,12727,14.0,3.89,286.0,272.0,11.0,2.94,302.0,291.0
2026-07-20T14:24:34.516480+02:00,12.211,164.76,12748,15.0,4.16,286.0,271.0,11.0,3.19,301.0,290.0
2026-07-20T14:24:34.538862+02:00,12.233,165.39,12770,16.0,4.94,286.0,270.0,12.0,3.73,301.0,289.0
2026-07-20T14:24:34.559432+02:00,12.254,165.98,12791,17.0,5.37,288.0,271.0,13.0,4.08,303.0,290.0
2026-07-20T14:24:34.581789+02:00,12.276,166.62,12813,21.0,6.2,289.0,268.0,16.0,4.69,304.0,288.0
2026-07-20T14:24:34.603437+02:00,12.298,167.25,12835,20.0,6.0,289.0,269.0,15.0,4.65,304.0,289.0
2026-07-20T14:24:34.625869+02:00,12.320,167.90,12857,23.0,7.18,289.0,266.0,18.0,5.55,304.0,286.0
2026-07-20T14:24:34.649175+02:00,12.344,168.58,12878,25.0,7.69,291.0,266.0,20.0,5.85,306.0,286.0
2026-07-20T14:24:34.669060+02:00,12.363,169.15,12900,27.0,8.54,291.0,264.0,20.0,6.5,305.0,285.0
2026-07-20T14:24:34.690411+02:00,12.385,169.78,12922,30.0,8.85,294.0,264.0,22.0,6.75,307.0,285.0
2026-07-20T14:24:34.713032+02:00,12.407,170.44,12944,31.0,9.73,295.0,264.0,23.0,7.48,308.0,285.0
2026-07-20T14:24:34.734584+02:00,12.429,171.08,12966,31.0,10.13,295.0,264.0,23.0,7.78,308.0,285.0
2026-07-20T14:24:34.757286+02:00,12.452,171.75,12988,31.0,10.16,295.0,264.0,23.0,7.75,308.0,285.0
2026-07-20T14:24:34.778513+02:00,12.473,172.38,13010,30.0,10.25,294.0,264.0,24.0,7.81,308.0,284.0
2026-07-20T14:24:34.804631+02:00,12.499,173.16,13032,32.0,10.42,295.0,263.0,23.0,7.89,308.0,285.0
2026-07-20T14:24:34.822623+02:00,12.517,173.70,13054,30.0,9.88,295.0,265.0,23.0,7.42,308.0,285.0
2026-07-20T14:24:34.845010+02:00,12.539,174.37,13076,29.0,9.65,293.0,264.0,22.0,7.27,307.0,285.0
2026-07-20T14:24:34.865662+02:00,12.560,175.00,13097,29.0,9.1,293.0,264.0,22.0,6.98,307.0,285.0
2026-07-20T14:24:34.887937+02:00,12.582,175.67,13119,27.0,8.55,292.0,265.0,21.0,6.48,306.0,285.0
2026-07-20T14:24:34.910507+02:00,12.605,176.36,13142,24.0,8.1,290.0,266.0,19.0,6.05,305.0,286.0
2026-07-20T14:24:34.947302+02:00,12.642,177.48,13164,23.0,7.48,290.0,267.0,18.0,5.75,305.0,287.0
2026-07-20T14:24:34.954684+02:00,12.649,177.71,13186,23.0,7.31,290.0,267.0,18.0,5.52,305.0,287.0
2026-07-20T14:24:34.976669+02:00,12.671,178.38,13208,21.0,6.96,289.0,268.0,17.0,5.31,304.0,287.0
2026-07-20T14:24:34.998653+02:00,12.693,179.06,13230,21.0,6.77,290.0,269.0,16.0,5.08,305.0,289.0
2026-07-20T14:24:35.020201+02:00,12.715,179.73,13252,19.0,6.12,287.0,268.0,16.0,4.65,303.0,287.0
2026-07-20T14:24:35.042732+02:00,12.737,180.43,13274,19.0,6.11,288.0,269.0,14.0,4.6,303.0,289.0
2026-07-20T14:24:35.063203+02:00,12.758,181.07,13295,20.0,6.13,287.0,267.0,16.0,4.75,303.0,287.0
2026-07-20T14:24:35.085757+02:00,12.780,181.78,13317,21.0,5.88,290.0,269.0,15.0,4.48,304.0,289.0
2026-07-20T14:24:35.107148+02:00,12.801,182.45,13339,20.0,5.96,288.0,268.0,15.0,4.58,303.0,288.0
2026-07-20T14:24:35.129730+02:00,12.824,183.16,13361,19.0,5.73,287.0,268.0,14.0,4.35,302.0,288.0
2026-07-20T14:24:35.150211+02:00,12.845,183.81,13382,18.0,5.73,288.0,270.0,13.0,4.44,303.0,290.0
2026-07-20T14:24:35.178601+02:00,12.873,184.71,13404,21.0,6.06,289.0,268.0,16.0,4.63,303.0,287.0
2026-07-20T14:24:35.194269+02:00,12.889,185.21,13426,20.0,5.8,288.0,268.0,15.0,4.51,303.0,288.0
2026-07-20T14:24:35.216898+02:00,12.911,185.94,13448,18.0,5.46,288.0,270.0,13.0,4.14,303.0,290.0
2026-07-20T14:24:35.247746+02:00,12.942,186.93,13470,17.0,5.18,286.0,269.0,14.0,4.02,302.0,288.0
2026-07-20T14:24:35.259544+02:00,12.954,187.31,13491,18.0,5.66,288.0,270.0,13.0,4.31,303.0,290.0
2026-07-20T14:24:35.280222+02:00,12.975,187.98,13512,18.0,5.59,286.0,268.0,13.0,4.21,301.0,288.0
2026-07-20T14:24:35.302690+02:00,12.997,188.71,13534,19.0,5.42,288.0,269.0,15.0,4.15,303.0,288.0
2026-07-20T14:24:35.324252+02:00,13.019,189.42,13556,16.0,5.37,287.0,271.0,13.0,4.14,303.0,290.0
2026-07-20T14:24:35.346829+02:00,13.041,190.16,13578,15.0,5.35,286.0,271.0,11.0,4.06,301.0,290.0
2026-07-20T14:24:35.367297+02:00,13.062,190.83,13599,18.0,5.88,288.0,270.0,14.0,4.47,303.0,289.0
2026-07-20T14:24:35.389703+02:00,13.084,191.57,13621,20.0,6.09,288.0,268.0,16.0,4.64,303.0,287.0
2026-07-20T14:24:35.410366+02:00,13.105,192.26,13642,17.0,5.49,288.0,271.0,13.0,4.22,303.0,290.0
2026-07-20T14:24:35.435006+02:00,13.129,193.08,13664,18.0,5.44,287.0,269.0,14.0,4.17,303.0,289.0
2026-07-20T14:24:35.454324+02:00,13.149,193.72,13686,18.0,5.7,287.0,269.0,14.0,4.32,302.0,288.0
2026-07-20T14:24:35.476653+02:00,13.171,194.47,13708,16.0,5.37,287.0,271.0,12.0,4.05,302.0,290.0
2026-07-20T14:24:35.497443+02:00,13.192,195.17,13729,19.0,5.78,288.0,269.0,14.0,4.4,302.0,288.0
2026-07-20T14:24:35.519853+02:00,13.214,195.93,13751,19.0,5.6,289.0,270.0,15.0,4.33,304.0,289.0
2026-07-20T14:24:35.541305+02:00,13.236,196.65,13773,16.0,5.21,286.0,270.0,13.0,3.97,302.0,289.0
2026-07-20T14:24:35.565770+02:00,13.260,197.49,13795,15.0,4.83,287.0,272.0,11.0,3.67,302.0,291.0
2026-07-20T14:24:35.584389+02:00,13.279,198.12,13816,17.0,5.21,287.0,270.0,13.0,3.94,302.0,289.0
2026-07-20T14:24:35.611979+02:00,13.306,199.07,13838,15.0,4.54,286.0,271.0,11.0,3.41,301.0,290.0
2026-07-20T14:24:35.628502+02:00,13.323,199.64,13860,14.0,3.95,287.0,273.0,11.0,3.03,302.0,291.0
2026-07-20T14:24:35.650996+02:00,13.345,200.41,13882,12.0,3.62,284.0,272.0,9.0,2.83,300.0,291.0
2026-07-20T14:24:35.675029+02:00,13.369,201.25,13904,12.0,3.59,285.0,273.0,10.0,2.8,301.0,291.0
2026-07-20T14:24:35.694583+02:00,13.389,201.93,13925,14.0,3.99,286.0,272.0,11.0,3.05,301.0,290.0
2026-07-20T14:24:35.714549+02:00,13.409,202.63,13946,15.0,4.28,286.0,271.0,11.0,3.32,301.0,290.0
2026-07-20T14:24:35.737311+02:00,13.432,203.42,13968,14.0,4.63,286.0,272.0,11.0,3.51,301.0,290.0
2026-07-20T14:24:35.758339+02:00,13.453,204.16,13990,14.0,4.37,285.0,271.0,11.0,3.29,301.0,290.0
2026-07-20T14:24:35.780826+02:00,13.475,204.96,14012,14.0,4.46,286.0,272.0,10.0,3.34,301.0,291.0
2026-07-20T14:24:35.801888+02:00,13.496,205.70,14033,14.0,4.45,285.0,271.0,11.0,3.44,301.0,290.0
2026-07-20T14:24:35.823913+02:00,13.518,206.49,14055,15.0,4.84,286.0,271.0,12.0,3.68,302.0,290.0
2026-07-20T14:24:35.845394+02:00,13.540,207.26,14077,15.0,4.54,286.0,271.0,11.0,3.49,301.0,290.0
2026-07-20T14:24:35.868070+02:00,13.562,208.07,14099,16.0,4.8,286.0,270.0,12.0,3.63,301.0,289.0
2026-07-20T14:24:35.889303+02:00,13.584,208.83,14121,17.0,4.87,288.0,271.0,13.0,3.59,303.0,290.0
2026-07-20T14:24:35.910920+02:00,13.605,209.61,14142,16.0,4.86,287.0,271.0,12.0,3.64,302.0,290.0
2026-07-20T14:24:35.931620+02:00,13.626,210.37,14163,18.0,5.09,288.0,270.0,12.0,3.74,302.0,290.0
2026-07-20T14:24:35.953860+02:00,13.648,211.17,14185,19.0,5.2,288.0,269.0,14.0,3.95,303.0,289.0
2026-07-20T14:24:35.976629+02:00,13.671,212.01,14208,16.0,5.12,287.0,271.0,13.0,3.8,302.0,289.0
2026-07-20T14:24:35.999135+02:00,13.693,212.83,14230,17.0,5.1,286.0,269.0,14.0,3.83,302.0,288.0
2026-07-20T14:24:36.021671+02:00,13.716,213.66,14253,15.0,4.97,286.0,271.0,12.0,3.73,302.0,290.0
2026-07-20T14:24:36.043149+02:00,13.737,214.46,14275,17.0,4.91,286.0,269.0,13.0,3.59,302.0,289.0
2026-07-20T14:24:36.065414+02:00,13.760,215.28,14297,16.0,4.6,286.0,270.0,12.0,3.4,302.0,290.0
2026-07-20T14:24:36.086213+02:00,13.781,216.06,14318,15.0,4.32,287.0,272.0,11.0,3.14,302.0,291.0
2026-07-20T14:24:36.108585+02:00,13.803,216.89,14340,13.0,4.34,285.0,272.0,10.0,3.22,301.0,291.0
2026-07-20T14:24:36.130115+02:00,13.824,217.70,14362,13.0,4.0,285.0,272.0,9.0,3.01,300.0,291.0
2026-07-20T14:24:36.152817+02:00,13.847,218.56,14384,13.0,3.82,285.0,272.0,10.0,2.85,300.0,290.0
2026-07-20T14:24:36.174311+02:00,13.869,219.37,14406,12.0,3.79,285.0,273.0,9.0,2.84,300.0,291.0
2026-07-20T14:24:36.195544+02:00,13.890,220.17,14427,13.0,3.78,285.0,272.0,10.0,2.79,301.0,291.0
2026-07-20T14:24:36.216144+02:00,13.910,220.96,14448,13.0,3.9,284.0,271.0,11.0,3.05,301.0,290.0
2026-07-20T14:24:36.238745+02:00,13.933,221.82,14470,14.0,3.9,285.0,271.0,11.0,2.93,301.0,290.0
2026-07-20T14:24:36.260342+02:00,13.955,222.65,14492,14.0,4.15,286.0,272.0,12.0,3.28,302.0,290.0
2026-07-20T14:24:36.282603+02:00,13.977,223.51,14514,16.0,4.35,287.0,271.0,12.0,3.31,302.0,290.0
2026-07-20T14:24:36.303295+02:00,13.998,224.31,14535,13.0,4.09,284.0,271.0,10.0,3.17,300.0,290.0
2026-07-20T14:24:36.325521+02:00,14.020,225.17,14557,12.0,4.03,285.0,273.0,10.0,3.07,301.0,291.0
2026-07-20T14:24:36.346401+02:00,14.041,225.99,14578,14.0,4.02,285.0,271.0,11.0,3.06,301.0,290.0
2026-07-20T14:24:36.368596+02:00,14.063,226.85,14600,12.0,3.6,285.0,273.0,10.0,2.71,301.0,291.0
2026-07-20T14:24:36.390208+02:00,14.085,227.70,14622,13.0,3.57,284.0,271.0,10.0,2.68,300.0,290.0
2026-07-20T14:24:36.412646+02:00,14.107,228.59,14644,12.0,3.55,285.0,273.0,9.0,2.77,301.0,292.0
2026-07-20T14:24:36.433472+02:00,14.128,229.41,14665,12.0,3.69,285.0,273.0,10.0,2.8,301.0,291.0
2026-07-20T14:24:36.455705+02:00,14.150,230.29,14687,13.0,3.53,285.0,272.0,11.0,2.67,301.0,290.0
2026-07-20T14:24:36.477281+02:00,14.172,231.15,14709,13.0,3.82,286.0,273.0,11.0,2.98,302.0,291.0
2026-07-20T14:24:36.499618+02:00,14.194,232.05,14731,13.0,3.71,285.0,272.0,11.0,2.91,302.0,291.0
2026-07-20T14:24:36.520380+02:00,14.215,232.88,14752,13.0,3.51,285.0,272.0,11.0,2.79,301.0,290.0
2026-07-20T14:24:36.542884+02:00,14.237,233.79,14774,13.0,3.52,285.0,272.0,10.0,2.72,301.0,291.0
2026-07-20T14:24:36.564446+02:00,14.259,234.66,14796,11.0,2.94,283.0,272.0,8.0,2.32,299.0,291.0
2026-07-20T14:24:36.586794+02:00,14.281,235.57,14818,10.0,2.72,283.0,273.0,9.0,2.07,300.0,291.0
2026-07-20T14:24:36.608293+02:00,14.303,236.44,14840,9.0,2.49,284.0,275.0,7.0,1.97,300.0,293.0
2026-07-20T14:24:36.629789+02:00,14.324,237.32,14861,11.0,2.74,283.0,272.0,8.0,2.17,299.0,291.0
2026-07-20T14:24:36.650355+02:00,14.345,238.17,14882,9.0,2.3,283.0,274.0,7.0,1.82,299.0,292.0
2026-07-20T14:24:36.672900+02:00,14.367,239.09,14904,8.0,2.23,283.0,275.0,6.0,1.75,299.0,293.0
2026-07-20T14:24:36.696505+02:00,14.391,240.07,14926,9.0,2.33,284.0,275.0,8.0,1.96,300.0,292.0
2026-07-20T14:24:36.716763+02:00,14.411,240.91,14948,8.0,2.13,282.0,274.0,7.0,1.85,299.0,292.0
2026-07-20T14:24:36.737383+02:00,14.432,241.77,14969,7.0,2.1,282.0,275.0,6.0,1.77,298.0,292.0
2026-07-20T14:24:36.759944+02:00,14.454,242.71,14991,9.0,2.18,283.0,274.0,8.0,2.02,300.0,292.0
2026-07-20T14:24:36.781510+02:00,14.476,243.62,15013,10.0,2.52,283.0,273.0,9.0,2.22,300.0,291.0
2026-07-20T14:24:36.803855+02:00,14.498,244.56,15035,8.0,2.35,282.0,274.0,7.0,2.02,299.0,292.0
2026-07-20T14:24:36.824358+02:00,14.519,245.43,15056,11.0,2.74,284.0,273.0,9.0,2.22,300.0,291.0
2026-07-20T14:24:36.846977+02:00,14.541,246.39,15078,7.0,2.15,282.0,275.0,7.0,1.87,299.0,292.0
2026-07-20T14:24:36.868674+02:00,14.563,247.32,15100,9.0,2.0,284.0,275.0,7.0,1.8,300.0,293.0
2026-07-20T14:24:36.890972+02:00,14.585,248.27,15122,9.0,2.22,283.0,274.0,7.0,2.0,299.0,292.0
2026-07-20T14:24:36.911497+02:00,14.606,249.15,15143,11.0,2.61,284.0,273.0,10.0,2.25,301.0,291.0
2026-07-20T14:24:36.933894+02:00,14.628,250.12,15165,10.0,2.56,284.0,274.0,9.0,2.22,301.0,292.0
2026-07-20T14:24:36.955418+02:00,14.650,251.05,15187,10.0,2.59,284.0,274.0,9.0,2.24,300.0,291.0
2026-07-20T14:24:36.977956+02:00,14.672,252.03,15209,11.0,2.69,284.0,273.0,9.0,2.29,300.0,291.0
2026-07-20T14:24:36.998519+02:00,14.693,252.92,15230,10.0,2.88,283.0,273.0,9.0,2.48,300.0,291.0
2026-07-20T14:24:37.023184+02:00,14.717,254.00,15252,11.0,2.84,284.0,273.0,9.0,2.39,300.0,291.0
2026-07-20T14:24:37.043616+02:00,14.738,254.90,15275,13.0,2.92,284.0,271.0,10.0,2.41,300.0,290.0
2026-07-20T14:24:37.066171+02:00,14.760,255.90,15297,12.0,3.25,284.0,272.0,10.0,2.67,300.0,290.0
2026-07-20T14:24:37.088474+02:00,14.783,256.88,15320,10.0,2.64,283.0,273.0,8.0,2.08,299.0,291.0
2026-07-20T14:24:37.109128+02:00,14.803,257.80,15341,8.0,2.16,283.0,275.0,7.0,1.75,299.0,292.0
2026-07-20T14:24:37.131526+02:00,14.826,258.80,15363,10.0,2.22,283.0,273.0,7.0,1.82,299.0,292.0
2026-07-20T14:24:37.153094+02:00,14.847,259.77,15385,8.0,2.06,282.0,274.0,7.0,1.7,299.0,292.0
2026-07-20T14:24:37.175646+02:00,14.870,260.78,15407,4.0,1.23,281.0,277.0,4.0,1.08,298.0,294.0
2026-07-20T14:24:37.196175+02:00,14.890,261.71,15428,5.0,1.23,282.0,277.0,5.0,1.12,299.0,294.0
2026-07-20T14:24:37.218686+02:00,14.913,262.73,15450,5.0,1.13,281.0,276.0,5.0,1.08,298.0,293.0
2026-07-20T14:24:37.240248+02:00,14.935,263.71,15472,4.0,0.88,280.0,276.0,4.0,0.96,297.0,293.0
2026-07-20T14:24:37.262663+02:00,14.957,264.73,15494,7.0,1.84,283.0,276.0,7.0,1.54,300.0,293.0
2026-07-20T14:24:37.283916+02:00,14.978,265.70,15515,6.0,1.57,282.0,276.0,7.0,1.44,300.0,293.0
2026-07-20T14:24:37.305857+02:00,15.000,266.71,15537,8.0,1.86,282.0,274.0,7.0,1.59,299.0,292.0
2026-07-20T14:24:37.327205+02:00,15.021,267.70,15559,8.0,2.04,282.0,274.0,7.0,1.63,299.0,292.0
2026-07-20T14:24:37.349722+02:00,15.044,268.74,15581,8.0,2.07,283.0,275.0,6.0,1.75,299.0,293.0
2026-07-20T14:24:37.370247+02:00,15.065,269.69,15602,10.0,2.35,284.0,274.0,8.0,2.0,300.0,292.0
2026-07-20T14:24:37.392760+02:00,15.087,270.74,15624,10.0,2.52,283.0,273.0,8.0,2.06,299.0,291.0
